race_id,season,round,date,race_name,circuit_id,circuit_name,driver_id,driver_name,constructor,grid,qualifying,sprint_position,finish_position,points,status,is_finished,is_win,is_podium,is_top10,best_clean_lap,avg_best_35pct_lap,lap_consistency,valid_laps,pit_stop_count,avg_pit_duration,min_pit_duration
2018-6,2018,6,2018-05-27T18:40:00+05:30,Monaco Grand Prix,monaco,Circuit de Monaco,alonso,Fernando Alonso,McLaren,7,7,,20,0.0,Gearbox,0,0,0,0,,,,0,1,24.241,24.241
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,vettel,Sebastian Vettel,Ferrari,1,1,,1,25.0,Finished,1,1,1,1,,,,0,1,23.529,23.529
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,bottas,Valtteri Bottas,Mercedes,2,2,,2,18.0,Finished,1,0,1,1,,,,0,1,23.775,23.775
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,max_verstappen,Max Verstappen,Red Bull,3,3,,3,15.0,Finished,1,0,1,1,,,,0,1,23.137,23.137
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,ricciardo,Daniel Ricciardo,Red Bull,6,6,,4,12.0,Finished,1,0,0,1,,,,0,1,23.279,23.279
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,hamilton,Lewis Hamilton,Mercedes,4,4,,5,10.0,Finished,1,0,0,1,,,,0,1,23.335,23.335
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,raikkonen,Kimi Räikkönen,Ferrari,5,5,,6,8.0,Finished,1,0,0,1,,,,0,1,23.645,23.645
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,hulkenberg,Nico Hülkenberg,Renault,7,7,,7,6.0,+1 Lap,1,0,0,1,,,,0,1,24.521,24.521
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,sainz,Carlos Sainz,Renault,9,9,,8,4.0,+1 Lap,1,0,0,1,,,,0,1,24.416,24.416
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,ocon,Esteban Ocon,Force India,8,8,,9,2.0,+1 Lap,1,0,0,1,,,,0,1,25.353,25.353
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,leclerc,Charles Leclerc,Sauber,13,13,,10,1.0,+1 Lap,1,0,0,1,,,,0,1,23.666,23.666
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,gasly,Pierre Gasly,Toro Rosso,16,16,,11,0.0,+1 Lap,1,0,0,0,,,,0,1,24.107,24.107
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,grosjean,Romain Grosjean,Haas F1 Team,20,20,,12,0.0,+1 Lap,1,0,0,0,,,,0,1,24.4,24.4
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,kevin_magnussen,Kevin Magnussen,Haas F1 Team,11,11,,13,0.0,+1 Lap,1,0,0,0,,,,0,1,24.008,24.008
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,perez,Sergio Pérez,Force India,10,10,,14,0.0,+1 Lap,1,0,0,0,,,,0,2,23.902,23.718
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,ericsson,Marcus Ericsson,Sauber,19,19,,15,0.0,+2 Laps,1,0,0,0,,,,0,1,23.529,23.529
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,vandoorne,Stoffel Vandoorne,McLaren,15,15,,16,0.0,+2 Laps,1,0,0,0,,,,0,2,32.2725,23.537
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,sirotkin,Sergey Sirotkin,Williams,18,18,,17,0.0,+2 Laps,1,0,0,0,,,,0,1,23.531,23.531
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,alonso,Fernando Alonso,McLaren,14,14,,18,0.0,Exhaust,0,0,0,0,,,,0,1,23.099,23.099
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,brendon_hartley,Brendon Hartley,Toro Rosso,12,12,,19,0.0,Collision,0,0,0,0,,,,0,0,,
2018-7,2018,7,2018-06-10T23:40:00+05:30,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,stroll,Lance Stroll,Williams,17,17,,20,0.0,Collision,0,0,0,0,,,,0,0,,
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,hamilton,Lewis Hamilton,Mercedes,1,1,,1,25.0,Finished,1,1,1,1,,,,0,1,24.31,24.31
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,max_verstappen,Max Verstappen,Red Bull,4,4,,2,18.0,Finished,1,0,1,1,,,,0,1,24.395,24.395
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,raikkonen,Kimi Räikkönen,Ferrari,6,6,,3,15.0,Finished,1,0,1,1,,,,0,1,24.289,24.289
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,ricciardo,Daniel Ricciardo,Red Bull,5,5,,4,12.0,Finished,1,0,0,1,,,,0,1,24.309,24.309
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,vettel,Sebastian Vettel,Ferrari,3,3,,5,10.0,Finished,1,0,0,1,,,,0,2,31.820500000000003,31.029
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,kevin_magnussen,Kevin Magnussen,Haas F1 Team,9,9,,6,8.0,Finished,1,0,0,1,,,,0,1,25.419,25.419
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,bottas,Valtteri Bottas,Mercedes,2,2,,7,6.0,Finished,1,0,0,1,,,,0,2,29.310499999999998,27.955
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,sainz,Carlos Sainz,Renault,7,7,,8,4.0,Finished,1,0,0,1,,,,0,1,25.423,25.423
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,hulkenberg,Nico Hülkenberg,Renault,12,12,,9,2.0,Finished,1,0,0,1,,,,0,1,25.016,25.016
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,leclerc,Charles Leclerc,Sauber,8,8,,10,1.0,Finished,1,0,0,1,,,,0,1,25.026,25.026
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,grosjean,Romain Grosjean,Haas F1 Team,10,10,,11,0.0,+1 Lap,1,0,0,0,,,,0,1,29.996,29.996
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,vandoorne,Stoffel Vandoorne,McLaren,17,18,,12,0.0,+1 Lap,1,0,0,0,,,,0,1,24.399,24.399
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,ericsson,Marcus Ericsson,Sauber,15,15,,13,0.0,+1 Lap,1,0,0,0,,,,0,1,24.295,24.295
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,brendon_hartley,Brendon Hartley,Toro Rosso,20,17,,14,0.0,+1 Lap,1,0,0,0,,,,0,1,24.297,24.297
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,sirotkin,Sergey Sirotkin,Williams,18,19,,15,0.0,+1 Lap,1,0,0,0,,,,0,1,26.273,26.273
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,alonso,Fernando Alonso,McLaren,16,16,,16,0.0,Wheel,0,0,0,0,,,,0,2,25.2885,24.788
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,stroll,Lance Stroll,Williams,19,20,,17,0.0,Puncture,0,0,0,0,,,,0,1,26.576,26.576
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,perez,Sergio Pérez,Force India,13,13,,18,0.0,Engine,0,0,0,0,,,,0,0,,
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,ocon,Esteban Ocon,Force India,11,11,,19,0.0,Collision,0,0,0,0,,,,0,0,,
2018-8,2018,8,2018-06-24T19:40:00+05:30,French Grand Prix,ricard,Circuit Paul Ricard,gasly,Pierre Gasly,Toro Rosso,14,14,,20,0.0,Collision,0,0,0,0,,,,0,0,,
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,max_verstappen,Max Verstappen,Red Bull,4,5,,1,25.0,Finished,1,1,1,1,,,,0,1,21.214,21.214
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,raikkonen,Kimi Räikkönen,Ferrari,3,4,,2,18.0,Finished,1,0,1,1,,,,0,1,21.552,21.552
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,vettel,Sebastian Vettel,Ferrari,6,3,,3,15.0,Finished,1,0,1,1,,,,0,1,23.912,23.912
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,grosjean,Romain Grosjean,Haas F1 Team,5,6,,4,12.0,+1 Lap,1,0,0,1,,,,0,1,22.121,22.121
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,kevin_magnussen,Kevin Magnussen,Haas F1 Team,8,8,,5,10.0,+1 Lap,1,0,0,1,,,,0,1,22.138,22.138
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,ocon,Esteban Ocon,Force India,11,11,,6,8.0,+1 Lap,1,0,0,1,,,,0,1,22.527,22.527
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,perez,Sergio Pérez,Force India,16,17,,7,6.0,+1 Lap,1,0,0,1,,,,0,1,22.863,22.863
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,alonso,Fernando Alonso,McLaren,13,14,,8,4.0,+1 Lap,1,0,0,1,,,,0,1,21.588,21.588
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,leclerc,Charles Leclerc,Sauber,18,13,,9,2.0,+1 Lap,1,0,0,1,,,,0,1,21.364,21.364
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,ericsson,Marcus Ericsson,Sauber,20,20,,10,1.0,+1 Lap,1,0,0,1,,,,0,1,21.519,21.519
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,gasly,Pierre Gasly,Toro Rosso,12,12,,11,0.0,+1 Lap,1,0,0,0,,,,0,1,22.011,22.011
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,sainz,Carlos Sainz,Renault,9,9,,12,0.0,+1 Lap,1,0,0,0,,,,0,2,24.796,23.257
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,sirotkin,Sergey Sirotkin,Williams,17,18,,13,0.0,+2 Laps,1,0,0,0,,,,0,2,23.966,23.048
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,stroll,Lance Stroll,Williams,14,15,,14,0.0,+2 Laps,1,0,0,0,,,,0,2,22.240000000000002,22.181
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,vandoorne,Stoffel Vandoorne,McLaren,15,16,,15,0.0,Collision damage,0,0,0,0,,,,0,2,34.5415,22.526
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,hamilton,Lewis Hamilton,Mercedes,2,2,,16,0.0,Fuel pressure,0,0,0,0,,,,0,2,21.1125,20.98
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,brendon_hartley,Brendon Hartley,Toro Rosso,19,19,,17,0.0,Hydraulics,0,0,0,0,,,,0,0,,
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,ricciardo,Daniel Ricciardo,Red Bull,7,7,,18,0.0,Exhaust,0,0,0,0,,,,0,2,21.6045,21.259
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,bottas,Valtteri Bottas,Mercedes,1,1,,19,0.0,Hydraulics,0,0,0,0,,,,0,0,,
2018-9,2018,9,2018-07-01T18:40:00+05:30,Austrian Grand Prix,red_bull_ring,Red Bull Ring,hulkenberg,Nico Hülkenberg,Renault,10,10,,20,0.0,Engine,0,0,0,0,,,,0,0,,
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,vettel,Sebastian Vettel,Ferrari,2,2,,1,25.0,Finished,1,1,1,1,,,,0,2,28.4255,28.174
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,hamilton,Lewis Hamilton,Mercedes,1,1,,2,18.0,Finished,1,0,1,1,,,,0,1,28.982,28.982
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,raikkonen,Kimi Räikkönen,Ferrari,3,3,,3,15.0,Finished,1,0,1,1,,,,0,2,33.778999999999996,28.985
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,bottas,Valtteri Bottas,Mercedes,4,4,,4,12.0,Finished,1,0,0,1,,,,0,1,27.894,27.894
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,ricciardo,Daniel Ricciardo,Red Bull,6,6,,5,10.0,Finished,1,0,0,1,,,,0,2,28.0975,28.001
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,hulkenberg,Nico Hülkenberg,Renault,11,11,,6,8.0,Finished,1,0,0,1,,,,0,1,28.719,28.719
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,ocon,Esteban Ocon,Force India,10,10,,7,6.0,Finished,1,0,0,1,,,,0,1,29.41,29.41
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,alonso,Fernando Alonso,McLaren,13,13,,8,4.0,Finished,1,0,0,1,,,,0,2,28.377000000000002,28.085
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,kevin_magnussen,Kevin Magnussen,Haas F1 Team,7,7,,9,2.0,Finished,1,0,0,1,,,,0,1,28.45,28.45
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,perez,Sergio Pérez,Force India,12,12,,10,1.0,Finished,1,0,0,1,,,,0,2,28.743499999999997,28.651
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,vandoorne,Stoffel Vandoorne,McLaren,17,17,,11,0.0,Finished,1,0,0,0,,,,0,2,28.471,28.284
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,stroll,Lance Stroll,Williams,19,19,,12,0.0,Finished,1,0,0,0,,,,0,1,27.774,27.774
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,gasly,Pierre Gasly,Toro Rosso,14,14,,13,0.0,Finished,1,0,0,0,,,,0,2,29.220999999999997,28.676
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,sirotkin,Sergey Sirotkin,Williams,18,18,,14,0.0,Finished,1,0,0,0,,,,0,1,28.224,28.224
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,max_verstappen,Max Verstappen,Red Bull,5,5,,15,0.0,Brakes,0,0,0,0,,,,0,1,28.458,28.458
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,grosjean,Romain Grosjean,Haas F1 Team,8,8,,16,0.0,Collision,0,0,0,0,,,,0,1,29.254,29.254
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,sainz,Carlos Sainz,Renault,16,16,,17,0.0,Collision,0,0,0,0,,,,0,2,28.576,28.078
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,ericsson,Marcus Ericsson,Sauber,15,15,,18,0.0,Accident,0,0,0,0,,,,0,1,28.207,28.207
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,leclerc,Charles Leclerc,Sauber,9,9,,19,0.0,Tyre,0,0,0,0,,,,0,1,27.865,27.865
2018-10,2018,10,2018-07-08T18:40:00+05:30,British Grand Prix,silverstone,Silverstone Circuit,brendon_hartley,Brendon Hartley,Toro Rosso,20,20,,20,0.0,Power Unit,0,0,0,0,,,,0,0,,
